rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/n_updates,train/value_loss,train/entropy_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/clip_fraction,train/loss
336.0,24203.524291190006,141,23,12175,288768,1400,4783407.12890625,-3.3986804209649564,0.16383230686187744,0.7712634205818176,-0.006280972414242569,0.0062084123,0.0003,0.2,0.035205078125,2388659.0
336.0,24392.370846020007,142,23,12256,290816,1410,6287181.41171875,-3.39774159938097,0.1388005018234253,0.7683770656585693,-0.0067825573947629895,0.004554355,0.0003,0.2,0.032763671875,3233507.75
336.0,23995.03636291,143,23,12336,292864,1420,5758108.037890625,-3.3917360745370386,0.12159109115600586,0.7692167162895203,-0.0034093617410690057,0.003833254,0.0003,0.2,0.015087890625,1420800.25
336.0,25029.469833900002,144,23,12416,294912,1430,5905006.81015625,-3.396565034240484,0.149003803730011,0.7707622647285461,-0.006019435667258222,0.0064670667,0.0003,0.2,0.033447265625,2015118.375
336.0,26703.13446772,145,23,12495,296960,1440,4170496.47890625,-3.3930069394409657,0.19341325759887695,0.7667582631111145,-0.005651114767533727,0.005871428,0.0003,0.2,0.037353515625,2251658.0
336.0,26557.180656110002,146,23,12578,299008,1450,5375671.40390625,-3.3872264996170998,0.1714351773262024,0.7676659226417542,-0.003142453754480812,0.0041074455,0.0003,0.2,0.01279296875,2749232.5
336.0,28087.35366906,147,23,12661,301056,1460,5449425.95546875,-3.382391647994518,0.16152870655059814,0.7644634246826172,-0.004407329707464669,0.011110927,0.0003,0.2,0.075390625,1772103.0
336.0,29032.90825425,148,23,12743,303104,1470,4854665.575,-3.3769405864179136,0.21132725477218628,0.7641019225120544,-0.004189472942380234,0.0048340205,0.0003,0.2,0.0208984375,2250868.75
336.0,28423.505450750003,149,23,12825,305152,1480,3307113.4375,-3.3718653447926044,0.1552007794380188,0.761378824710846,-0.004294476662471425,0.00543107,0.0003,0.2,0.031298828125,1636949.0
336.0,28802.17585812,150,23,12905,307200,1490,5965167.065625,-3.3737186044454575,0.161243736743927,0.7640113830566406,-0.0027539682487258688,0.0033979155,0.0003,0.2,0.012744140625,1611090.75
336.0,27315.298457740002,151,23,12984,309248,1500,5118756.46796875,-3.3791254341602324,0.1788044571876526,0.7638581395149231,-0.00511511473741848,0.0053746426,0.0003,0.2,0.035498046875,2317354.5
336.0,26469.15397089,152,23,13062,311296,1510,7711248.66015625,-3.3795874267816544,0.15898221731185913,0.7640285491943359,-0.0032378125019022264,0.0045638457,0.0003,0.2,0.016943359375,3612088.75
336.0,25928.079707059995,153,23,13140,313344,1520,9519006.26875,-3.3808480076491834,0.1621355414390564,0.7643343806266785,-0.0028197261846798936,0.0047936803,0.0003,0.2,0.018701171875,3870181.0
336.0,24949.63218871,154,23,13218,315392,1530,6657493.61484375,-3.375329016894102,0.17613810300827026,0.7606132626533508,-0.005501848382118623,0.004681004,0.0003,0.2,0.0296875,2394789.5
336.0,25070.268640300004,155,23,13296,317440,1540,10968279.73515625,-3.3644515596330167,0.14922934770584106,0.7583653330802917,-0.004422746272030054,0.005657279,0.0003,0.2,0.029931640625,3802302.0
336.0,26353.134404110002,156,23,13373,319488,1550,4594441.3578125,-3.364534392952919,0.18626219034194946,0.7608054280281067,-0.003271034746649093,0.0050233034,0.0003,0.2,0.03056640625,2699724.75
336.0,25103.462060360005,157,23,13451,321536,1560,3173054.98046875,-3.3692973852157593,0.24002045392990112,0.760810911655426,-0.005150566016163793,0.0055005867,0.0003,0.2,0.0259765625,1510642.125
336.0,25217.23869091,158,23,13530,323584,1570,14262134.6640625,-3.3706620529294016,0.1270931363105774,0.7617331147193909,-0.002467711495410185,0.0029899394,0.0003,0.2,0.006005859375,3916231.0
336.0,25653.758077499995,159,23,13609,325632,1580,7338993.190625,-3.368522135913372,0.1720983386039734,0.7607242465019226,0.008085418432892766,0.013264349,0.0003,0.2,0.16875,3282152.5
336.0,25777.359149689997,160,23,13687,327680,1590,3917080.30390625,-3.3667341440916063,0.22759801149368286,0.760864794254303,-0.006421102995955152,0.007083355,0.0003,0.2,0.04423828125,1913409.125
336.0,25065.599488020005,161,23,13766,329728,1600,6037200.69921875,-3.3734033785760404,0.19056850671768188,0.7636573314666748,-0.004080899395194138,0.004294798,0.0003,0.2,0.01796875,3854719.5
336.0,24389.99565018,162,23,13844,331776,1610,10379353.2703125,-3.376115967333317,0.1425113081932068,0.7628220915794373,-0.004066347230400424,0.0047047036,0.0003,0.2,0.0154296875,4712903.0
336.0,23557.717365630007,163,23,13924,333824,1620,12423004.6234375,-3.370254319906235,0.15150505304336548,0.7602870464324951,-0.003001622302690521,0.0049279276,0.0003,0.2,0.0091796875,5419593.5
336.0,22333.662951769995,164,23,14004,335872,1630,9491343.3609375,-3.3648786336183547,0.1528192162513733,0.7600173950195312,-0.0036204851865477396,0.0031808354,0.0003,0.2,0.004150390625,5379814.0
336.0,21543.99544795,165,23,14083,337920,1640,10843672.31953125,-3.3649319857358932,0.14774155616760254,0.7603549957275391,-0.005044698754500132,0.004518517,0.0003,0.2,0.018017578125,7472716.5
336.0,19580.91938798,166,24,14161,339968,1650,11516901.51171875,-3.3655640140175818,0.14928138256072998,0.7605125308036804,-0.00523723713849904,0.0044960734,0.0003,0.2,0.021728515625,3653191.25
336.0,19441.88299464,167,24,14240,342016,1660,18068801.765625,-3.3675104029476643,0.15101510286331177,0.7608749270439148,-0.001984575326059712,0.0015426147,0.0003,0.2,0.00078125,3629354.25
336.0,19736.02963588,168,24,14319,344064,1670,7693056.325,-3.369083307683468,0.21882402896881104,0.7616899609565735,-0.0011836450859846082,0.0008536387,0.0003,0.2,0.00078125,2963882.75
336.0,19830.522212850003,169,24,14398,346112,1680,11061047.3734375,-3.369797061383724,0.1701764464378357,0.7611894011497498,-0.00266252288420219,0.0020710274,0.0003,0.2,0.001416015625,8358120.0
336.0,21026.24362305,170,24,14477,348160,1690,5269305.71015625,-3.370485123246908,0.23979657888412476,0.7610184550285339,-0.005693922065984225,0.0058351466,0.0003,0.2,0.03544921875,1845129.875
336.0,19664.00087709,171,24,14557,350208,1700,3116743.0671875,-3.3648368678987026,0.25497645139694214,0.7588527798652649,-0.003925494529539719,0.0043137614,0.0003,0.2,0.025146484375,1730560.25
336.0,17201.345887790005,172,24,14636,352256,1710,12716741.39140625,-3.359883823245764,0.1502968668937683,0.7587763667106628,-0.0034823832102119923,0.0052075405,0.0003,0.2,0.02568359375,8856796.0
336.0,16322.592000720002,173,24,14715,354304,1720,17256826.8875,-3.362096956372261,0.17078620195388794,0.7594397664070129,-0.002334380584215978,0.002215893,0.0003,0.2,0.00185546875,10448765.0
336.0,16441.43945909,174,24,14795,356352,1730,19159786.615625,-3.3621825486421586,0.142619788646698,0.7584725022315979,-0.001884652367880335,0.0010547752,0.0003,0.2,0.004638671875,12584208.0
336.0,14242.6983125,175,24,14874,358400,1740,7515121.7625,-3.3591244176030157,0.21622496843338013,0.7580418586730957,-0.003411565251008142,0.0033416087,0.0003,0.2,0.006884765625,4124584.5
336.0,13755.735250499998,176,24,14954,360448,1750,20040516.2828125,-3.3562445431947707,0.1560693383216858,0.7568816542625427,-0.00223347776918672,0.0010459234,0.0003,0.2,0.00029296875,5295948.5
336.0,12435.76782281,177,24,15033,362496,1760,13474832.7734375,-3.352755919098854,0.1755605936050415,0.7560293078422546,-0.0016917651853873394,0.0010442517,0.0003,0.2,4.8828125e-05,5636424.0
336.0,11852.422136909996,178,24,15113,364544,1770,15690106.3578125,-3.3511798046529293,0.1799359917640686,0.7560152411460876,-0.0002791761660773773,0.0055698,0.0003,0.2,0.010888671875,8898264.0
336.0,9985.003406399997,179,24,15192,366592,1780,15248409.9765625,-3.351780056208372,0.17682504653930664,0.7564449310302734,-0.002377542691101553,0.0021732317,0.0003,0.2,0.003466796875,8516856.0
336.0,10209.60303017,180,24,15271,368640,1790,22526281.2015625,-3.3517041243612766,0.1575602889060974,0.7559514045715332,-0.0009491490505752154,0.0008809924,0.0003,0.2,0.000439453125,12300672.0
336.0,8518.60425882,181,24,15350,370688,1800,15718963.821875,-3.3507000744342803,0.15674275159835815,0.7560411095619202,-0.0023108561887056566,0.0013272448,0.0003,0.2,0.001513671875,8229306.0
336.0,8795.22619301,182,24,15429,372736,1810,21993635.3046875,-3.3507053695619105,0.15360379219055176,0.7558762431144714,-0.0064982135314494375,0.0045195995,0.0003,0.2,0.020458984375,14497143.0
336.0,7061.70920527,183,24,15509,374784,1820,15775159.678125,-3.3503514632582663,0.16029483079910278,0.7551562190055847,-0.0020784812353667804,0.0034310273,0.0003,0.2,0.007763671875,2502598.75
336.0,6295.644940380002,184,24,15588,376832,1830,28468375.796875,-3.348577469587326,0.13840067386627197,0.7550094127655029,-0.0022229165173484945,0.0014682958,0.0003,0.2,0.002783203125,13032915.0
336.0,6394.6033729599985,185,24,15667,378880,1840,11904657.359375,-3.3473212361335754,0.1678832769393921,0.7543110251426697,-0.002748966944636777,0.002622266,0.0003,0.2,0.00263671875,4753455.0
336.0,5030.994530449999,186,24,15746,380928,1850,10071670.16640625,-3.3484056398272513,0.2158125638961792,0.7565064430236816,-0.002521393948700279,0.0028802706,0.0003,0.2,0.002783203125,2570789.5
336.0,4618.055608059998,187,24,15825,382976,1860,12587427.3875,-3.351127488911152,0.1774718165397644,0.7554860711097717,-0.0018027606944087892,0.0020757967,0.0003,0.2,0.003564453125,6485560.5
336.0,6000.65479098,188,24,15904,385024,1870,14024189.8359375,-3.3508410014212133,0.1483677625656128,0.7567453980445862,-0.004309935215860605,0.0028309703,0.0003,0.2,0.00498046875,11812616.0
336.0,5978.578437749999,189,24,15982,387072,1880,9032762.1515625,-3.3544988416135313,0.18450981378555298,0.7569632530212402,-0.003831063078541774,0.004594736,0.0003,0.2,0.018408203125,2549456.25
336.0,6255.731805400001,190,24,16061,389120,1890,13940025.659375,-3.3530424311757088,0.17921984195709229,0.7556230425834656,-0.0019253063728683628,0.0026870004,0.0003,0.2,0.003662109375,7196133.0
336.0,7175.0548781299985,191,24,16139,391168,1900,11756958.7328125,-3.3501332342624663,0.16743040084838867,0.7556169033050537,-0.0019647887238534167,0.004932002,0.0003,0.2,0.019921875,7543498.5
336.0,8472.15384741,192,24,16218,393216,1910,7573797.0734375,-3.3483088739216327,0.21947193145751953,0.7541627883911133,-0.0038000728163751774,0.0028561614,0.0003,0.2,0.007470703125,4612692.5
336.0,9848.91255576,193,24,16296,395264,1920,4232490.9890625,-3.3369179271161555,0.2831234335899353,0.7495614886283875,-0.0034750828737742266,0.0048648627,0.0003,0.2,0.019140625,2540300.75
336.0,11488.33429187,194,24,16378,397312,1930,4541671.4453125,-3.326575256884098,0.2584325671195984,0.7504323124885559,-0.004301594155549537,0.0036531931,0.0003,0.2,0.0119140625,3283367.0
336.0,12535.976985109997,195,24,16462,399360,1940,6975412.56328125,-3.325667230039835,0.20836913585662842,0.749141275882721,-0.004465411175624467,0.004168029,0.0003,0.2,0.022314453125,2876292.25
336.0,14232.290192700002,196,24,16545,401408,1950,4647700.18125,-3.320700888335705,0.23629814386367798,0.748521089553833,-0.0042458242976863405,0.0036095693,0.0003,0.2,0.023583984375,1749286.625
336.0,15403.827425130003,197,24,16628,403456,1960,3448328.181640625,-3.318684308230877,0.24199062585830688,0.7475641369819641,-0.005237823775678408,0.007686693,0.0003,0.2,0.0484375,1416649.5
336.0,16967.42885131,198,24,16714,405504,1970,3894349.67578125,-3.3244970783591272,0.2264454960823059,0.7509889006614685,-0.00037130671116756273,0.008539261,0.0003,0.2,0.03154296875,1349429.375
336.0,19538.22916419,199,24,16798,407552,1980,4550134.609375,-3.328692697733641,0.2358795404434204,0.7498627305030823,-0.00024186827067751437,0.046248727,0.0003,0.2,0.053076171875,2472555.0
336.0,20522.8291086,200,24,16880,409600,1990,7937348.1109375,-3.324441834539175,0.18485456705093384,0.7476550936698914,-0.0025522614479996262,0.0048323856,0.0003,0.2,0.03876953125,3434586.5
336.0,20758.365080099997,201,24,16959,411648,2000,6370485.3203125,-3.3183615058660507,0.2060999870300293,0.7468239665031433,0.007143161018029786,0.05763017,0.0003,0.2,0.075390625,1511573.25
336.0,21604.716359110003,202,24,17039,413696,2010,8950027.8296875,-3.3190723679959775,0.1904166340827942,0.7482295036315918,-0.0022896436064911542,0.004056519,0.0003,0.2,0.031396484375,10331449.0
336.0,22191.15022061,203,24,17115,415744,2020,6761533.0921875,-3.3213156975805758,0.222514808177948,0.7476317286491394,-0.005354954715585336,0.0056305323,0.0003,0.2,0.03916015625,2252216.25
336.0,23999.799224529994,204,24,17191,417792,2030,3699306.4484375,-3.320822815597057,0.19813793897628784,0.7480945587158203,-0.005228229441854637,0.005091989,0.0003,0.2,0.026953125,1477730.75
336.0,24407.59078339,205,24,17268,419840,2040,4221428.503125,-3.3251111656427383,0.2505189776420593,0.7496616244316101,-0.003531957100494765,0.0038422735,0.0003,0.2,0.0162109375,2498339.25
336.0,25862.672190530004,206,24,17345,421888,2050,5602468.0390625,-3.3342253819108008,0.20929956436157227,0.7533810138702393,-0.006937561673112214,0.0071636387,0.0003,0.2,0.05849609375,1588503.875
336.0,26158.29543288,207,24,17421,423936,2060,11943061.534375,-3.3367218442261217,0.1491512656211853,0.7511637806892395,-0.004783980202773819,0.006968029,0.0003,0.2,0.052587890625,5256836.5
336.0,25235.457253470002,208,24,17498,425984,2070,5181296.93984375,-3.3347600877285,0.21073508262634277,0.7524152398109436,-0.005080271835322492,0.0042752516,0.0003,0.2,0.025048828125,1849707.375
336.0,24758.153416270005,209,24,17575,428032,2080,4866325.834375,-3.337175466120243,0.25193870067596436,0.7524116635322571,-0.004728965387039352,0.0048113284,0.0003,0.2,0.022314453125,2322590.0
336.0,25164.69529716,210,24,17652,430080,2090,14295300.9625,-3.3377598993480206,0.18691235780715942,0.7525463104248047,-0.0024504111119313166,0.0037710196,0.0003,0.2,0.00556640625,4652753.0
336.0,24765.130641540003,211,24,17729,432128,2100,4271086.2359375,-3.3415440030395986,0.274611234664917,0.7543938755989075,-0.0025588142409105783,0.0032229056,0.0003,0.2,0.00908203125,2056100.25
336.0,24918.443912199997,212,24,17805,434176,2110,2906949.060546875,-3.3428661040961742,0.23298370838165283,0.7530333995819092,-0.0035948184289736674,0.0051314356,0.0003,0.2,0.03505859375,1325735.875
336.0,26016.29372033,213,24,17882,436224,2120,4170075.9734375,-3.3406134597957133,0.22784632444381714,0.7540645003318787,-0.00402799913281342,0.005579289,0.0003,0.2,0.03798828125,1459974.625
336.0,25041.78054947,214,24,17957,438272,2130,3174167.15,-3.3396408833563327,0.23258095979690552,0.7528203129768372,-0.007685475554171717,0.007113995,0.0003,0.2,0.04794921875,1577340.0
336.0,24731.814960130007,215,24,18035,440320,2140,12413927.9171875,-3.3364943370223044,0.1602286696434021,0.753006637096405,-0.0032857129539479502,0.004096552,0.0003,0.2,0.0171875,8208419.5
336.0,24415.527057319996,216,24,18112,442368,2150,6444259.82109375,-3.3421582855284213,0.20104795694351196,0.7564918398857117,-0.004474347381619737,0.004445466,0.0003,0.2,0.0212890625,3506755.5
336.0,25621.582893310002,217,24,18189,444416,2160,13640763.98359375,-3.347388853132725,0.17039334774017334,0.7562904357910156,-0.005136160943948198,0.007462344,0.0003,0.2,0.04736328125,4999162.5
336.0,25618.17123985,218,24,18266,446464,2170,3978256.68828125,-3.347943077236414,0.3062034845352173,0.757019579410553,-0.0037188390124356374,0.004003094,0.0003,0.2,0.024072265625,2475383.25
336.0,26652.600698479997,219,24,18344,448512,2180,6335728.3296875,-3.347375190258026,0.23630154132843018,0.7572780251502991,-0.0032841861677297855,0.0023687682,0.0003,0.2,0.00380859375,4806604.0
336.0,26080.021773299995,220,24,18419,450560,2190,3268401.1390625,-3.3442617140710356,0.26847904920578003,0.7544703483581543,-0.0039463549925130795,0.004893276,0.0003,0.2,0.01865234375,1568670.125
336.0,26206.493222249992,221,24,18496,452608,2200,3832818.32265625,-3.3384116254746914,0.22759407758712769,0.7540990710258484,-0.004999954020604491,0.005197281,0.0003,0.2,0.032763671875,1601364.5
336.0,25402.833010439997,222,24,18572,454656,2210,3056592.81171875,-3.3342911191284657,0.27601248025894165,0.7512953877449036,-0.003961282763339113,0.0039609624,0.0003,0.2,0.02265625,1659056.5
336.0,25126.368628780005,223,24,18648,456704,2220,10626637.80859375,-3.330979958176613,0.19531911611557007,0.7513239979743958,-0.0010467621999850963,0.0034457846,0.0003,0.2,0.002685546875,4562087.0
336.0,25507.879032359997,224,24,18724,458752,2230,4959156.0578125,-3.330749177932739,0.27513331174850464,0.7518455386161804,-0.0012765506573487074,0.0021669322,0.0003,0.2,0.0017578125,1453175.25
336.0,25982.200882630004,225,24,18801,460800,2240,3874670.678125,-3.331544864922762,0.3112873435020447,0.751366138458252,-0.0023046827853249853,0.0045859264,0.0003,0.2,0.00986328125,1328031.5
336.0,26154.926522750004,226,24,18878,462848,2250,4862306.39921875,-3.3303115971386434,0.29896676540374756,0.7509828209877014,-0.002981618815829279,0.00368352,0.0003,0.2,0.00791015625,2542003.0
336.0,25886.972147130004,227,24,18954,464896,2260,6356549.35625,-3.3274429768323897,0.26978224515914917,0.7497119307518005,-0.0014924469011020846,0.0023988327,0.0003,0.2,0.002490234375,3072632.5
336.0,26608.257975400003,228,24,19030,466944,2270,4838328.846875,-3.325759329646826,0.31847476959228516,0.7501491904258728,-0.002348308012005873,0.0037271301,0.0003,0.2,0.01533203125,1905520.5
336.0,26576.326118530003,229,24,19105,468992,2280,3256072.05390625,-3.3271175377070903,0.2991788387298584,0.7507779002189636,-0.004358468780992553,0.0052862307,0.0003,0.2,0.032421875,1464188.375
336.0,26170.93543443,230,24,19181,471040,2290,4016633.6546875,-3.3256411023437975,0.2503100037574768,0.7500813007354736,-0.0017763150317477994,0.0028633138,0.0003,0.2,0.004248046875,1881894.25
336.0,25731.50853479,231,24,19257,473088,2300,6427104.86328125,-3.3246771790087224,0.26327794790267944,0.7505932450294495,-0.0009960948300431482,0.012590025,0.0003,0.2,0.015576171875,2474497.75
336.0,27708.117882020004,232,24,19332,475136,2310,5331004.78828125,-3.326510667055845,0.3045017719268799,0.7509548664093018,-0.0030056903298827818,0.0038270312,0.0003,0.2,0.008984375,1570505.625
336.0,27732.2183511,233,24,19408,477184,2320,2949179.86640625,-3.327311432361603,0.3645032048225403,0.7501344680786133,-0.0028349272099148946,0.004250115,0.0003,0.2,0.008544921875,1265930.5
336.0,27146.31924977,234,24,19484,479232,2330,3409062.040625,-3.33427816927433,0.18411171436309814,0.754066526889801,-0.0063212719207513144,0.023433862,0.0003,0.2,0.06015625,1769177.5
336.0,26563.562543989996,235,24,19560,481280,2340,5662642.2625,-3.3412149876356123,0.24529612064361572,0.7543817162513733,-0.002379485523852054,0.0023007048,0.0003,0.2,0.003515625,2892780.0
336.0,25589.4913851,236,24,19636,483328,2350,4109768.396875,-3.340441908687353,0.3668751120567322,0.7534218430519104,-0.002400457656767685,0.003179071,0.0003,0.2,0.00546875,2247809.0
336.0,25396.40061149,237,24,19711,485376,2360,8334874.38515625,-3.3406163856387137,0.23197311162948608,0.7541093230247498,0.0014920625973900315,0.010044428,0.0003,0.2,0.02421875,2167540.0
336.0,25425.06671637,238,24,19786,487424,2370,4674878.85625,-3.342956218868494,0.345872700214386,0.7544805407524109,-0.003956519372877665,0.0046541025,0.0003,0.2,0.021630859375,3639904.0
336.0,27310.148248439993,239,24,19861,489472,2380,4256334.79453125,-3.3434594802558424,0.27607548236846924,0.7539243698120117,-0.003815937707258854,0.0045545166,0.0003,0.2,0.022119140625,4225621.0
336.0,27723.855024099998,240,24,19937,491520,2390,2660007.726171875,-3.3364511325955393,0.3034760355949402,0.7512238621711731,-0.006137591855076607,0.006755155,0.0003,0.2,0.061083984375,1171635.75
336.0,27581.26774122,241,24,20013,493568,2400,3135414.23203125,-3.3260703392326834,0.270660400390625,0.7489780783653259,-0.004958717785484623,0.0052495487,0.0003,0.2,0.039794921875,1440946.25
336.0,28374.328614500002,242,24,20089,495616,2410,3814704.1796875,-3.3196323081851005,0.25737595558166504,0.7470893859863281,-0.005771198398724664,0.005755952,0.0003,0.2,0.041552734375,1567447.5
336.0,27652.538552340004,243,24,20165,497664,2420,3273709.1265625,-3.3148150734603403,0.29860812425613403,0.747515857219696,-0.005076914859819226,0.0047484767,0.0003,0.2,0.023828125,1884599.125
336.0,27720.934407509998,244,24,20242,499712,2430,4162802.71875,-3.3144184917211534,0.28859466314315796,0.7473509311676025,-0.0031589860489475543,0.006742658,0.0003,0.2,0.052099609375,1648463.5
336.0,26069.431767410002,245,24,20319,501760,2440,5098548.5515625,-3.3162114396691322,0.2730886936187744,0.747929036617279,-0.003495957737322897,0.0051397593,0.0003,0.2,0.0203125,2779743.0
336.0,24989.660847220002,246,24,20396,503808,2450,11225371.7734375,-3.3171007968485355,0.21709662675857544,0.747225821018219,-0.0034213537743198684,0.0034854552,0.0003,0.2,0.006494140625,5079131.0
336.0,23105.50334396,247,24,20472,505856,2460,14907522.571875,-3.313982207328081,0.19835740327835083,0.7462460994720459,-0.0016255270369583742,0.0017488971,0.0003,0.2,0.0025390625,4555827.0
336.0,20987.23249061,248,24,20549,507904,2470,30354099.5046875,-3.310820505768061,0.15108227729797363,0.7456404566764832,-0.0009872286886093208,0.0003349983,0.0003,0.2,0.000390625,11996291.0
336.0,18534.62743158,249,24,20624,509952,2480,22151474.290625,-3.3094928726553916,0.19249337911605835,0.7455903887748718,-0.002062437647691695,0.0028037955,0.0003,0.2,0.00244140625,12360229.0
336.0,16657.89397585,250,24,20700,512000,2490,30231351.64453125,-3.309238585084677,0.14166128635406494,0.7455876469612122,-0.0010802280114148744,0.0005764579,0.0003,0.2,0.0,16318044.0
336.0,15214.088019299996,251,24,20775,514048,2500,24512343.5328125,-3.309308544546366,0.16900944709777832,0.7454988956451416,-0.0017313636635662988,0.0012218864,0.0003,0.2,0.000927734375,13424014.0
336.0,13395.79366536,252,24,20852,516096,2510,27240903.0359375,-3.3088501669466495,0.17144560813903809,0.7452890276908875,-0.0010229270308627747,0.0005837437,0.0003,0.2,0.0,14885771.0
336.0,10781.407304790002,253,24,20928,518144,2520,18019253.940625,-3.307276590913534,0.1946008801460266,0.7447912096977234,-0.001138479385554092,0.0005479168,0.0003,0.2,0.000439453125,6926102.0
336.0,8214.224757420001,254,24,21005,520192,2530,36967713.7,-3.3067865781486034,0.162553608417511,0.7450368404388428,-0.0004891973738267552,0.0001724911,0.0003,0.2,0.0,16723150.0
336.0,5719.921142790001,255,24,21083,522240,2540,34301835.128125,-3.3079585663974287,0.16122251749038696,0.7452697157859802,-0.0003394747371203266,0.0020630278,0.0003,0.2,0.004345703125,14747852.0
336.0,4656.36720934,256,24,21159,524288,2550,24886197.9828125,-3.3085004173219206,0.17665594816207886,0.7454366683959961,-0.0006956687066121958,0.0007128392,0.0003,0.2,0.0,11088520.0
336.0,3369.1993956100005,257,24,21235,526336,2560,12796237.97421875,-3.306526508182287,0.20115160942077637,0.7442388534545898,-0.0016168335409020075,0.0014637052,0.0003,0.2,0.000439453125,7397967.5
336.0,241.50867792999986,258,24,21311,528384,2570,15935594.61328125,-3.3052607446908953,0.20173341035842896,0.7447287440299988,-0.005867198378109606,0.005926186,0.0003,0.2,0.039111328125,8211419.0
336.0,-1019.1555073300004,259,24,21387,530432,2580,27228342.1875,-3.306755302846432,0.1852644681930542,0.7443849444389343,-0.0008668875612784177,0.00028277977,0.0003,0.2,0.0,7293531.0
336.0,-1508.3871164899997,260,24,21463,532480,2590,13736133.42890625,-3.3052785985171793,0.17297232151031494,0.7440598011016846,-0.0011828994218376465,0.0013736533,0.0003,0.2,0.00263671875,4948618.5
336.0,-3188.5969625399994,261,24,21539,534528,2600,10313821.984375,-3.299425155669451,0.20627790689468384,0.7414529323577881,-0.001187324897182407,0.004429425,0.0003,0.2,0.0119140625,3912069.75
336.0,-2878.7913455800003,262,24,21616,536576,2610,22483294.9046875,-3.294052865356207,0.20316362380981445,0.7416183352470398,-0.004622465043212287,0.0023245295,0.0003,0.2,0.00693359375,8035814.0
336.0,-808.16014535,263,24,21693,538624,2620,11683415.46484375,-3.294315147399902,0.21414506435394287,0.7411069273948669,-0.0012679565857979468,0.0028596376,0.0003,0.2,0.002685546875,5773160.0
336.0,624.3269646599998,264,24,21769,540672,2630,10855712.290625,-3.2938713029026987,0.20683801174163818,0.7418649792671204,-0.004127726350816374,0.0062632477,0.0003,0.2,0.0244140625,4215617.5
336.0,1408.423372890001,265,24,21845,542720,2640,5502350.24296875,-3.2954609274864195,0.29594892263412476,0.7410256266593933,-0.0043411791128164625,0.005866942,0.0003,0.2,0.02421875,3792247.75
336.0,-327.6995931899999,266,24,21921,544768,2650,11415108.4890625,-3.2951931923627855,0.24517518281936646,0.7414394021034241,-0.0038413931884861085,0.003950761,0.0003,0.2,0.017529296875,10298282.0
336.0,2363.058400919999,267,24,21996,546816,2660,38022454.8296875,-3.295349646359682,0.17047381401062012,0.741193950176239,-0.0026053629640955477,0.0012968187,0.0003,0.2,0.000341796875,18444436.0
336.0,4115.765468209999,268,24,22072,548864,2670,4321533.428125,-3.2925791278481484,0.24363738298416138,0.7404098510742188,-0.0043311780420481226,0.0058035236,0.0003,0.2,0.03359375,3563112.0
336.0,5226.442538130001,269,24,22148,550912,2680,9297354.2203125,-3.2833224654197695,0.2371392846107483,0.7379927039146423,-0.003001528192544356,0.0068987673,0.0003,0.2,0.0232421875,3221264.25
336.0,7904.359477019999,270,24,22224,552960,2690,7535745.53046875,-3.271454130113125,0.23667460680007935,0.7343108057975769,-0.003206828528345795,0.004486954,0.0003,0.2,0.017724609375,4512020.0
336.0,10000.90235789,271,24,22300,555008,2700,4611282.85703125,-3.2618000812828543,0.2807360291481018,0.7331786155700684,-0.0009643623925512657,0.01718589,0.0003,0.2,0.056591796875,2281893.0
336.0,12133.07181432,272,24,22375,557056,2710,7027770.7234375,-3.2611885771155356,0.2502783536911011,0.7332873344421387,-0.003117683733580634,0.004246229,0.0003,0.2,0.036376953125,2241396.75
336.0,14144.683593029997,273,24,22450,559104,2720,5816018.73984375,-3.2597944483160974,0.21525639295578003,0.7333512306213379,-0.004939737045788206,0.0066149775,0.0003,0.2,0.045849609375,3533213.0
336.0,15743.84467373,274,24,22527,561152,2730,3124482.11640625,-3.2535810552537443,0.2632455825805664,0.7309856414794922,-0.004766674712300301,0.0047594886,0.0003,0.2,0.023779296875,1448014.75
336.0,17326.133933589997,275,24,22603,563200,2740,3260926.339453125,-3.2445536509156225,0.29941052198410034,0.729233980178833,-0.0038022520777303724,0.005449711,0.0003,0.2,0.032568359375,1912669.25
336.0,18116.24300475,276,24,22679,565248,2750,8696136.02265625,-3.2421124249696733,0.2157914638519287,0.7292659282684326,-0.0014159188722260296,0.0037983395,0.0003,0.2,0.009912109375,6287296.0
336.0,19718.72313165,277,24,22754,567296,2760,3880452.465625,-3.238375650346279,0.2854369282722473,0.7265726923942566,-0.0053893914795480665,0.0067221997,0.0003,0.2,0.04765625,1839527.0
336.0,20569.705518360002,278,24,22830,569344,2770,8578058.5953125,-3.226275806128979,0.21489959955215454,0.723436176776886,-0.006510034522216301,0.006807569,0.0003,0.2,0.051123046875,3769445.0
336.0,20545.85629052,279,24,22905,571392,2780,2677486.4015625,-3.219391302019358,0.2413947582244873,0.7235305905342102,-0.005656752859795233,0.0062405556,0.0003,0.2,0.033935546875,1243330.125
336.0,20780.364853099996,280,24,22981,573440,2790,4810428.63515625,-3.21406005397439,0.29145151376724243,0.7209535241127014,-0.004371013308264083,0.004780649,0.0003,0.2,0.023876953125,2832030.25
