train/critic_loss,train/learning_rate,train/actor_loss,time/fps,train/ent_coef_loss,time/time_elapsed,train/ent_coef,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates
2475143168.0,0.0003,1032454.5,22,-213.0069122314453,1169,1939.23681640625,77,25872,336.0,-129312.3464584935,25771
8801935360.0,0.0003,1120384.375,22,-216.77296447753906,1185,2144.8994140625,78,26208,336.0,-129329.32344005127,26107
2592020224.0,0.0003,1216517.125,22,-218.4575958251953,1202,2372.403564453125,79,26544,336.0,-129331.31647783544,26443
11617560576.0,0.0003,1341558.0,22,-220.95619201660156,1217,2624.018798828125,80,26880,336.0,-129335.18220544998,26779
11540213760.0,0.0003,1456007.125,22,-224.1409454345703,1232,2902.24658203125,81,27216,336.0,-129339.7273646543,27115
15772553216.0,0.0003,1578906.25,22,-225.65985107421875,1248,3209.90771484375,82,27552,336.0,-129343.84436599996,27451
22078337024.0,0.0003,1780752.625,22,-228.9358367919922,1264,3550.2666015625,83,27888,336.0,-129345.15362522888,27787
17815179264.0,0.0003,1924427.0,22,-231.99156188964844,1281,3926.80859375,84,28224,336.0,-129352.20831740473,28123
27210686464.0,0.0003,2094614.375,21,-235.63690185546875,1298,4343.28271484375,85,28560,336.0,-129360.23162182348,28459
9570626560.0,0.0003,2269234.75,21,-238.41160583496094,1313,4804.0146484375,86,28896,336.0,-129367.71426783716,28795
17652867072.0,0.0003,2544704.0,21,-241.82997131347656,1329,5313.35693359375,87,29232,336.0,-129375.32257477008,29131
42110525440.0,0.0003,2817979.0,21,-244.3672637939453,1344,5876.9599609375,88,29568,336.0,-129375.27146749999,29467
98415534080.0,0.0003,3068053.75,21,-245.47743225097656,1360,6500.12255859375,89,29904,336.0,-129376.23821905618,29803
22690248704.0,0.0003,3332334.75,21,-250.9129180908203,1376,7189.27978515625,90,30240,336.0,-129382.57232005555,30139
123291836416.0,0.0003,3605858.25,21,-252.47349548339844,1393,7952.125,91,30576,336.0,-129387.21040850549,30475
60312690688.0,0.0003,3852039.5,21,-253.8220672607422,1409,8795.50390625,92,30912,336.0,-129398.78053502174,30811
115467239424.0,0.0003,4121978.25,21,-257.3421936035156,1426,9728.951171875,93,31248,336.0,-129398.17907619354,31147
131955154944.0,0.0003,4419981.0,21,-260.85711669921875,1442,10761.0615234375,94,31584,336.0,-129405.72298370213,31483
187105378304.0,0.0003,4766778.5,21,-263.5966796875,1458,11902.529296875,95,31920,336.0,-129410.58404237895,31819
191007981568.0,0.0003,5317803.5,21,-268.63348388671875,1473,13165.08984375,96,32256,336.0,-129417.98998859373,32155
221522198528.0,0.0003,5872572.0,21,-271.072509765625,1487,14561.5625,97,32592,336.0,-129420.5106127938,32491
208663855104.0,0.0003,6395098.5,21,-273.38555908203125,1502,16105.71875,98,32928,336.0,-129425.4723655204,32827
255251972096.0,0.0003,7142879.5,21,-276.0055847167969,1517,17814.013671875,99,33264,336.0,-129424.32537254544,33163
293854707712.0,0.0003,7474539.0,21,-279.0340576171875,1533,19704.103515625,100,33600,336.0,-129428.28049568999,33499
643643998208.0,0.0003,8674840.0,21,-281.87872314453125,1550,21794.216796875,101,33936,336.0,-129818.79187808,33835
798276648960.0,0.0003,9236712.0,21,-282.7611999511719,1566,24103.921875,102,34272,336.0,-129816.09053825,34171
579375333376.0,0.0003,10333269.0,21,-286.17767333984375,1581,26660.236328125,103,34608,336.0,-129815.45345329,34507
792542445568.0,0.0003,11414696.0,21,-291.5175476074219,1596,29486.392578125,104,34944,336.0,-129802.2292564,34843
1268689928192.0,0.0003,12615600.0,21,-292.99432373046875,1611,32615.279296875,105,35280,336.0,-129805.60987195998,35179
2044347023360.0,0.0003,13848974.0,21,-294.50787353515625,1627,36074.4296875,106,35616,336.0,-129805.62488446999,35515
2377066741760.0,0.0003,15294048.0,21,-298.52874755859375,1642,39899.12109375,107,35952,336.0,-129810.09600585999,35851
1528615141376.0,0.0003,17549518.0,21,-301.23797607421875,1658,44131.33203125,108,36288,336.0,-129812.78425654997,36187
3715218800640.0,0.0003,19814266.0,21,-304.2388610839844,1675,48811.91015625,109,36624,336.0,-129807.25227769,36523
1492516077568.0,0.0003,21800014.0,21,-304.07421875,1691,53989.83984375,110,36960,336.0,-129808.28409543999,36859
1387738955776.0,0.0003,24313470.0,21,-310.29437255859375,1707,59714.87109375,111,37296,336.0,-129810.17282189001,37195
2397973774336.0,0.0003,27403990.0,21,-311.4210510253906,1723,66048.3671875,112,37632,336.0,-129809.15313026002,37531
2543881289728.0,0.0003,30793360.0,21,-313.1261291503906,1738,73052.6328125,113,37968,336.0,-129817.18095090002,37867
2857440378880.0,0.0003,33469828.0,21,-313.6936950683594,1755,80798.53125,114,38304,336.0,-129816.76737010002,38203
19793302257664.0,0.0003,36753980.0,21,-317.95361328125,1771,89368.8046875,115,38640,336.0,-129817.83257542,38539
3160608604160.0,0.0003,42511504.0,21,-323.4053649902344,1788,98852.0859375,116,38976,336.0,-129817.16094913002,38875
13409479294976.0,0.0003,46486800.0,21,-323.1959228515625,1804,109334.484375,117,39312,336.0,-129820.78633529998,39211
26142788550656.0,0.0003,52097792.0,21,-328.6956481933594,1819,120935.484375,118,39648,336.0,-129823.21054067001,39547
18602895867904.0,0.0003,56858772.0,21,-331.5575256347656,1834,133763.203125,119,39984,336.0,-129826.4081674,39883
26647604494336.0,0.0003,62813424.0,21,-334.41656494140625,1849,147946.625,120,40320,336.0,-129834.25038600003,40219
29274188808192.0,0.0003,71700376.0,21,-339.7645263671875,1864,163640.515625,121,40656,336.0,-129826.69165950002,40555
33051126005760.0,0.0003,77857992.0,21,-339.7774963378906,1879,180993.15625,122,40992,336.0,-129819.85757530002,40891
71413604024320.0,0.0003,87104768.0,21,-343.8327331542969,1896,200201.359375,123,41328,336.0,-129827.27684410002,41227
12530804064256.0,0.0003,97644664.0,21,-347.7010192871094,1912,221430.734375,124,41664,336.0,-129824.74355648,41563
105498900692992.0,0.0003,108319904.0,21,-343.43499755859375,1928,244915.03125,125,42000,336.0,-129830.35059416998,41899
25757107617792.0,0.0003,119488480.0,21,-350.84967041015625,1943,270886.875,126,42336,336.0,-129756.57233658999,42235
114795198021632.0,0.0003,131530048.0,21,-351.81109619140625,1958,299615.5,127,42672,336.0,-129750.80237267,42571
20572079652864.0,0.0003,147793120.0,21,-358.77532958984375,1974,331400.34375,128,43008,336.0,-129753.12608999001,42907
271716945231872.0,0.0003,161578048.0,21,-359.99676513671875,1989,366537.21875,129,43344,336.0,-129760.32961752,43243
306476719538176.0,0.0003,180394176.0,21,-361.9278259277344,2004,405401.0,130,43680,336.0,-129761.76750664001,43579
215320635637760.0,0.0003,199574672.0,21,-367.34503173828125,2021,448399.625,131,44016,336.0,-129769.19489907002,43915
115044633280512.0,0.0003,218748496.0,21,-367.4521179199219,2037,495984.40625,132,44352,336.0,-129771.81254488003,44251
112329626746880.0,0.0003,244383376.0,21,-371.78131103515625,2053,548579.1875,133,44688,336.0,-129777.98369282001,44587
399910545391616.0,0.0003,270224064.0,21,-374.1719665527344,2069,606756.4375,134,45024,336.0,-129781.85146809003,44923
533115734851584.0,0.0003,300664864.0,21,-378.26666259765625,2085,671070.0625,135,45360,336.0,-129789.63216206999,45259
693915585871872.0,0.0003,331520032.0,21,-379.82855224609375,2100,742262.3125,136,45696,336.0,-129789.59467032,45595
771828372996096.0,0.0003,365059712.0,21,-383.0877685546875,2116,820993.8125,137,46032,336.0,-129794.07405372997,45931
1116807461076992.0,0.0003,399718848.0,21,-385.9261474609375,2132,908105.0,138,46368,336.0,-129800.51948531998,46267
1928205971750912.0,0.0003,457919136.0,21,-390.40765380859375,2149,1004392.875,139,46704,336.0,-129808.05154392001,46603
426052736253952.0,0.0003,492710208.0,21,-391.9105224609375,2165,1110858.625,140,47040,336.0,-129809.62399083002,46939
757615453798400.0,0.0003,537384512.0,21,-395.3645324707031,2181,1228688.25,141,47376,336.0,-129812.79073507004,47275
2236040504934400.0,0.0003,585776000.0,21,-396.87298583984375,2196,1359053.625,142,47712,336.0,-129815.60301830003,47611
2404865468792832.0,0.0003,658888128.0,21,-400.5380554199219,2211,1503208.125,143,48048,336.0,-129823.28838405004,47947
800683909447680.0,0.0003,741734912.0,21,-401.84716796875,2226,1662570.5,144,48384,336.0,-129825.78885430003,48283
1427138309783552.0,0.0003,811497344.0,21,-405.71783447265625,2242,1838841.625,145,48720,336.0,-129828.84288721,48619
1690356454260736.0,0.0003,890775552.0,21,-410.1954040527344,2259,2033877.25,146,49056,336.0,-129830.00122964999,48955
9149370188431360.0,0.0003,1038343808.0,21,-411.8612060546875,2276,2249575.75,147,49392,336.0,-129832.77543856,49291
1.1217943476043776e+16,0.0003,1122796032.0,21,-412.8575439453125,2293,2488216.0,148,49728,336.0,-129829.72385901,49627
1.4439914124869632e+16,0.0003,1234637824.0,21,-416.46392822265625,2309,2752032.75,149,50064,336.0,-129832.97672938001,49963
2886289963614208.0,0.0003,1332688000.0,21,-413.8516845703125,2324,3044024.0,150,50400,336.0,-129841.5119527,50299
3144523798544384.0,0.0003,1535252864.0,21,-418.2089538574219,2340,3366967.0,151,50736,336.0,-129836.52379984001,50635
2.5792133310971904e+16,0.0003,1667163520.0,21,-424.3222351074219,2356,3724128.5,152,51072,336.0,-129844.28324298002,50971
2.204201697620787e+16,0.0003,1852589312.0,21,-426.6317138671875,2373,4119204.75,153,51408,336.0,-129853.77802982002,51307
2.396818310692864e+16,0.0003,2033670400.0,21,-431.7476806640625,2390,4555997.0,154,51744,336.0,-129850.10168571,51643
1.5907540957134848e+16,0.0003,2235691264.0,21,-429.3195495605469,2407,5038928.5,155,52080,336.0,-129853.47502185,51979
8.36034625619886e+16,0.0003,2505554176.0,21,-437.1435852050781,2422,5573581.0,156,52416,336.0,-129851.92318942999,52315
4.980773070936474e+16,0.0003,2823065344.0,21,-436.7771911621094,2437,6164916.0,157,52752,336.0,-129860.42086635,52651
5.573273258347725e+16,0.0003,3021748480.0,21,-443.9425964355469,2453,6818671.0,158,53088,336.0,-129860.35478371002,52987
6.579258107782758e+16,0.0003,3366373120.0,21,-445.35546875,2468,7542234.5,159,53424,336.0,-129859.96010876998,53323
2.0033827707551744e+16,0.0003,3770367232.0,21,-446.68768310546875,2484,8341879.0,160,53760,336.0,-129860.19899563999,53659
6.290152262677299e+16,0.0003,4033126656.0,21,-451.5563049316406,2500,9226532.0,161,54096,336.0,-129859.92128958998,53995
2.703930161941709e+16,0.0003,4610191872.0,21,-452.7723388671875,2517,10203767.0,162,54432,336.0,-129858.27041285999,54331
2.409793449843753e+17,0.0003,4966100480.0,21,-453.94873046875,2533,11284700.0,163,54768,336.0,-129858.28261132998,54667
3.142000848855368e+17,0.0003,5530103296.0,21,-457.55322265625,2548,12479665.0,164,55104,336.0,-129860.01545702001,55003
4.073672026651361e+17,0.0003,6239456256.0,21,-463.0539245605469,2563,13802115.0,165,55440,336.0,-129860.70179888999,55339
2.815406725304156e+17,0.0003,6942800896.0,21,-468.0533752441406,2579,15264005.0,166,55776,336.0,-129861.81621435,55675
1.491186703568732e+17,0.0003,7355533824.0,21,-467.04156494140625,2594,16881088.0,167,56112,336.0,-129863.74774153998,56011
1.1587936869731533e+17,0.0003,8307295744.0,21,-470.40509033203125,2610,18668706.0,168,56448,336.0,-129860.45349500001,56347
5.134839560798208e+17,0.0003,9138336768.0,21,-470.8050842285156,2627,20645620.0,169,56784,336.0,-129864.49456560999,56683
2.458066820666491e+17,0.0003,9979337728.0,21,-470.4823303222656,2644,22832272.0,170,57120,336.0,-129863.70340985998,57019
1.959250349701202e+17,0.0003,11332231168.0,21,-480.3716735839844,2660,25250182.0,171,57456,336.0,-129869.51271657,57355
8.192357372149105e+17,0.0003,12596934656.0,21,-485.2987365722656,2676,27924840.0,172,57792,336.0,-129870.33004558997,57691
1.1473311751743734e+18,0.0003,13732524032.0,21,-480.6761169433594,2693,30881694.0,173,58128,336.0,-129866.98750107997,58027
4.6835130586208666e+17,0.0003,15155388416.0,21,-489.0908508300781,2710,34152876.0,174,58464,336.0,-129865.40494622997,58363
2.701450866300289e+18,0.0003,16845742080.0,21,-492.32275390625,2727,37769408.0,175,58800,336.0,-129868.58518291,58699
2.091419000343888e+18,0.0003,18623098880.0,21,-495.63458251953125,2745,41771456.0,176,59136,336.0,-129869.47592119999,59035
2.37290332290338e+18,0.0003,20846460928.0,21,-497.2879638671875,2762,46197560.0,177,59472,336.0,-129878.90262666001,59371
9.880056181177713e+17,0.0003,22772316160.0,21,-498.92962646484375,2778,51091872.0,178,59808,336.0,-129874.07698226,59707
4.203918387371311e+18,0.0003,24998371328.0,21,-500.5420227050781,2794,56504164.0,179,60144,336.0,-129875.26727276998,60043
7.835334264299192e+18,0.0003,27658409984.0,21,-504.54339599609375,2809,62489796.0,180,60480,336.0,-129880.66175721999,60379
9.768591265766572e+18,0.0003,31095607296.0,21,-505.5978088378906,2825,69109768.0,181,60816,336.0,-129878.89327461999,60715
1.136883148394804e+19,0.0003,33863571456.0,21,-511.0942077636719,2841,76432488.0,182,61152,336.0,-129880.83123468999,61051
8.549775479551295e+18,0.0003,37287460864.0,21,-508.8675842285156,2857,84525632.0,183,61488,336.0,-129889.14467209998,61387
1.08957105310044e+19,0.0003,41876336640.0,21,-517.9278564453125,2874,93480896.0,184,61824,336.0,-129888.03625753996,61723
1.4258054472138752e+19,0.0003,46622019584.0,21,-519.6563720703125,2890,103382192.0,185,62160,336.0,-129887.26464484997,62059
3.623945245172957e+19,0.0003,51741126656.0,21,-523.8175048828125,2906,114333512.0,186,62496,336.0,-129887.54161446,62395
5.071002602884301e+18,0.0003,56271437824.0,21,-523.8951416015625,2921,126442744.0,187,62832,336.0,-129882.92883468998,62731
9.333965314422997e+18,0.0003,62487769088.0,21,-526.4563598632812,2937,139837952.0,188,63168,336.0,-129893.57119954997,63067
7.513660042965418e+18,0.0003,69547048960.0,21,-525.8817749023438,2953,154648384.0,189,63504,336.0,-129901.86515741,63403
1.0068519126223867e+20,0.0003,75869659136.0,21,-530.3994140625,2969,171032976.0,190,63840,336.0,-129901.83226162998,63739
1.6610837831765459e+19,0.0003,84851638272.0,21,-538.3555908203125,2987,189145888.0,191,64176,336.0,-129901.69014072999,64075
5.458521078047441e+19,0.0003,92349194240.0,21,-538.7674560546875,3003,209184592.0,192,64512,336.0,-129902.42826086999,64411
1.7474382169592824e+19,0.0003,102527352832.0,21,-543.6806030273438,3018,231333904.0,193,64848,336.0,-129904.17177428998,64747
3.4775043701020295e+19,0.0003,112973807616.0,21,-542.6264038085938,3034,255835792.0,194,65184,336.0,-129907.43598911997,65083
8.02314338475589e+19,0.0003,127812853760.0,21,-548.7981567382812,3050,282942528.0,195,65520,336.0,-129906.70246017998,65419
4.333100558274527e+19,0.0003,140210454528.0,21,-551.30029296875,3067,312917152.0,196,65856,336.0,-129906.96931064999,65755
2.2136981293846705e+20,0.0003,155720712192.0,21,-549.8899536132812,3084,346058688.0,197,66192,336.0,-129908.85092814999,66091
5.008526153170813e+19,0.0003,173615579136.0,21,-555.5272827148438,3100,382711008.0,198,66528,336.0,-129910.81605218998,66427
2.12336454103078e+20,0.0003,188164620288.0,21,-557.2730712890625,3117,423237216.0,199,66864,336.0,-129916.20870214999,66763
9.106873062431444e+19,0.0003,214285320192.0,21,-562.586181640625,3134,468068256.0,200,67200,336.0,-129916.56005399,67099
1.0950840263923414e+20,0.0003,227569401856.0,21,-565.5590209960938,3150,517638112.0,201,67536,336.0,-129920.05155937001,67435
1.2303620436915755e+20,0.0003,258234105856.0,21,-566.4285278320312,3167,572468480.0,202,67872,336.0,-129920.53776862001,67771
1.3481865013724237e+20,0.0003,280619188224.0,21,-566.2847900390625,3183,633126016.0,203,68208,336.0,-129926.57476077,68107
1.719891624383029e+20,0.0003,311624597504.0,21,-567.70458984375,3199,700176000.0,204,68544,336.0,-129933.11742918001,68443
2.8077375217492558e+20,0.0003,350638669824.0,21,-580.0839233398438,3215,774301632.0,205,68880,336.0,-129928.92808274999,68779
7.995125717417832e+20,0.0003,383316590592.0,21,-580.2322387695312,3232,856362944.0,206,69216,336.0,-129927.89512917,69115
4.6437337037445005e+20,0.0003,419908943872.0,21,-581.8117065429688,3248,947067072.0,207,69552,336.0,-129934.72392634003,69451
2.110325986790845e+21,0.0003,472289181696.0,21,-584.099365234375,3264,1047348352.0,208,69888,336.0,-129934.74440074,69787
6.2456778131053e+20,0.0003,518399164416.0,21,-581.2919921875,3279,1158225920.0,209,70224,336.0,-129935.77679519998,70123
3.1582618286842446e+21,0.0003,558392279040.0,21,-589.9449462890625,3295,1280941824.0,210,70560,336.0,-129938.55482956998,70459
8.11525149691608e+20,0.0003,622397095936.0,21,-584.4561767578125,3311,1416635264.0,211,70896,336.0,-129936.87804262999,70795
4.3066411715919117e+21,0.0003,713095905280.0,21,-595.4094848632812,3328,1566700160.0,212,71232,336.0,-129941.00748355998,71131
3.714905898202308e+21,0.0003,757997240320.0,21,-592.8809814453125,3345,1732800128.0,213,71568,336.0,-129937.72920175997,71467
4.537006766456377e+21,0.0003,840386674688.0,21,-597.2967529296875,3363,1916261504.0,214,71904,336.0,-129933.18796364,71803
1.8181563683400675e+21,0.0003,914313183232.0,21,-597.0670166015625,3380,2119207424.0,215,72240,336.0,-129928.28546017001,72139
1.5619001421678028e+21,0.0003,1033280618496.0,21,-603.7384643554688,3396,2343714048.0,216,72576,336.0,-129926.7607015,72475
2.436988674787653e+21,0.0003,1150730371072.0,21,-609.8540649414062,3413,2592029184.0,217,72912,336.0,-129926.23690242,72811
1.432624540044114e+22,0.0003,1264106209280.0,21,-613.68212890625,3430,2866636800.0,218,73248,336.0,-129930.05985694,73147
1.8477553198760393e+22,0.0003,1344121339904.0,21,-610.2429809570312,3446,3170439936.0,219,73584,336.0,-129924.66111257,73483
5.960210113850004e+21,0.0003,1526477488128.0,21,-615.2427368164062,3463,3506132480.0,220,73920,336.0,-129916.81458728999,73819
1.6133247196929142e+22,0.0003,1657135824896.0,21,-620.451171875,3479,3877523712.0,221,74256,336.0,-129915.43075959999,74155
2.3826523512184605e+22,0.0003,1758571659264.0,21,-622.51123046875,3496,4288173568.0,222,74592,336.0,-129914.98932239,74491
1.6538172594825464e+22,0.0003,1905374789632.0,21,-627.0512084960938,3511,4742322176.0,223,74928,336.0,-129916.91343033,74827
4.757301805899084e+22,0.0003,1964124667904.0,21,-627.5294799804688,3528,5244658688.0,224,75264,336.0,-129922.7645762,75163
3.826262747013601e+22,0.0003,2089801482240.0,21,-635.4755859375,3543,5800061952.0,225,75600,336.0,-129928.05982155,75499
4.031933134796357e+22,0.0003,2257561059328.0,21,-629.02783203125,3559,6414587392.0,226,75936,336.0,-129929.15639946,75835
7.393633367288032e+22,0.0003,2389998043136.0,21,-636.1631469726562,3576,7094033408.0,227,76272,336.0,-129930.26542024002,76171
8.6385471993234e+22,0.0003,2631766376448.0,21,-636.5660400390625,3593,7845178368.0,228,76608,336.0,-129931.13532942001,76507
1.2698105414234047e+23,0.0003,2759475593216.0,21,-640.7443237304688,3609,8676585472.0,229,76944,336.0,-129932.9053211,76843
1.3773524472853475e+23,0.0003,2977023131648.0,21,-645.6407470703125,3625,9595225088.0,230,77280,336.0,-129935.95528118999,77179
1.9934697361795745e+23,0.0003,3050990731264.0,21,-645.506103515625,3640,10612056064.0,231,77616,336.0,-129936.53202675002,77515
2.216842513089628e+23,0.0003,3180446351360.0,21,-654.05517578125,3656,11737203712.0,232,77952,336.0,-129936.15778808002,77851
2.833212724138928e+23,0.0003,3292893806592.0,21,-648.7542724609375,3672,12980332544.0,233,78288,336.0,-129936.00000979,78187
3.275286423849586e+23,0.0003,3519896879104.0,21,-654.4046630859375,3690,14354880512.0,234,78624,336.0,-129941.82721379,78523
4.79812279320954e+23,0.0003,3812923801600.0,21,-661.104248046875,3707,15876226048.0,235,78960,336.0,-129933.42369831001,78859
5.4381642841882696e+23,0.0003,4045152976896.0,21,-666.15771484375,3724,17557600256.0,236,79296,336.0,-129934.17697262,79195
6.016866748242213e+23,0.0003,4198310608896.0,21,-669.64208984375,3739,19417151488.0,237,79632,336.0,-129932.40993896998,79531
7.480246955609592e+23,0.0003,4278516187136.0,21,-670.4737548828125,3754,21473241088.0,238,79968,336.0,-129935.51061835,79867
8.540139944585653e+23,0.0003,4389052350464.0,21,-673.9097290039062,3770,23748046848.0,239,80304,336.0,-129934.10199457999,80203
1.0221485006430538e+24,0.0003,4794750074880.0,21,-675.775390625,3786,26262788096.0,240,80640,336.0,-129934.01378165,80539
1.3238788670377714e+24,0.0003,4810718314496.0,21,-677.7068481445312,3801,29046145024.0,241,80976,336.0,-129930.18536646999,80875
1.3066271261035868e+24,0.0003,4808031862784.0,21,-683.1107177734375,3818,32123385856.0,242,81312,336.0,-129939.50559505,81211
